benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
tabzilla_csv,OpenML-ID-1067,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1067.csv,1687,422,21,2,0.8625592417061612,0.8313890237118047,0.32017973110900366,0.029666662216186523,0.7659904956817627,ok,
tabzilla_csv,OpenML-ID-1486,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1486.csv,27572,6893,118,2,0.965762367619324,0.9655565871146066,0.08504329406215279,1.1054422855377197,44.0967903137207,ok,
tabzilla_csv,OpenML-ID-23512,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-23512.csv,78440,19610,28,2,0.7319224885262621,0.7317596799643649,0.5210275336616272,1.0931086540222168,113.9819324016571,ok,
tabzilla_csv,OpenML-ID-41027,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-41027.csv,35855,8964,6,3,0.8788487282463187,0.8783473848754356,0.20132208367398743,0.11367273330688477,22.414594411849976,ok,
tabzilla_csv,OpenML-ID-43945,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-43945.csv,30779,7695,8,2,0.8769330734243015,0.8769330318567715,0.2766721674734739,0.13147521018981934,19.59482479095459,ok,
tabzilla_csv,OpenML-ID-846,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-846.csv,13279,3320,18,2,0.9195783132530121,0.917752753114654,0.20906480118289317,0.10196518898010254,5.958936452865601,ok,
talent_cls,Bank_Customer_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Bank_Customer_Churn_Dataset.csv,8000,2000,10,2,0.867,0.8555831383622429,0.3171624457708085,0.048748016357421875,2.6931607723236084,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati.csv,1920,480,30,2,0.9375,0.9374902328488826,0.12608155872452204,0.037815093994140625,0.9574847221374512,ok,
talent_cls,E-CommereShippingData,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,E-CommereShippingData.csv,8799,2200,10,2,0.6795454545454546,0.6709058935374725,0.5066342615724838,0.052487850189208984,2.842061758041382,ok,
talent_cls,FOREX_audjpy-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audjpy-day-High.csv,1465,367,10,2,0.7247956403269755,0.7238173551605936,0.5378188977352619,0.015903711318969727,0.5286893844604492,ok,
talent_cls,Fitness_Club_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Fitness_Club_c.csv,1200,300,6,2,0.7766666666666666,0.7695256008359457,0.4727661872220189,0.015010595321655273,0.3321828842163086,ok,
talent_cls,Insurance,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Insurance.csv,18838,4710,10,2,0.7579617834394905,0.6536047262992708,0.5545400828409877,0.1136629581451416,8.145752191543579,ok,
talent_cls,MIC,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,MIC.csv,1319,330,104,2,0.8666666666666667,0.8246666666666668,0.29434762798795167,0.10329866409301758,1.715667963027954,ok,
talent_cls,PieChart3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,PieChart3.csv,861,216,37,2,0.875,0.8249978608710533,0.2826147210557219,0.036226511001586914,0.6285357475280762,ok,
talent_cls,Telecom_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Telecom_Churn_Dataset.csv,2666,667,17,2,0.9685157421289355,0.9678732153223367,0.11297095462608331,0.0315091609954834,1.0661561489105225,ok,
talent_cls,ada_agnostic,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ada_agnostic.csv,3649,913,48,2,0.8444687842278203,0.8358846413954861,0.3362585786765405,0.07631182670593262,2.5441431999206543,ok,
talent_cls,churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,churn.csv,4000,1000,20,2,0.958,0.9573494689542483,0.13682901892466193,0.042194366455078125,1.7393267154693604,ok,
talent_cls,dabetes_130-us_hospitals,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,dabetes_130-us_hospitals.csv,81412,20354,20,2,0.6444924830500147,0.6394620741526024,0.6259496384845877,0.8591499328613281,115.75741147994995,ok,
talent_cls,eye_movements,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,eye_movements.csv,6086,1522,20,2,0.6208935611038108,0.6207742183434776,0.6504214561082231,0.0651082992553711,2.621929168701172,ok,
talent_cls,ibm-employee-performance,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ibm-employee-performance.csv,1176,294,30,2,1.0,1.0,0.023942646482596024,0.0374150276184082,0.7055516242980957,ok,
talent_cls,kr-vs-kp,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,kr-vs-kp.csv,2556,640,36,2,0.990625,0.9906220629699248,0.046849286122624616,0.05294346809387207,1.4995887279510498,ok,
talent_cls,naticusdroid_android_permissions_dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,naticusdroid_android_permissions_dataset.csv,23465,5867,86,2,0.950230100562468,0.9502003713582772,0.15612460070424714,0.6100125312805176,28.74184775352478,ok,
talent_cls,pc3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pc3.csv,1250,313,37,2,0.9009584664536742,0.8570277336016067,0.23432240890181202,0.04036545753479004,0.8138232231140137,ok,
talent_cls,ringnorm,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ringnorm.csv,5920,1480,20,2,0.9824324324324324,0.9824321757542587,0.04807789782377279,0.05772757530212402,2.5425219535827637,ok,
talent_cls,sports_articles_for_objectivity_analysis,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,sports_articles_for_objectivity_analysis.csv,800,200,59,2,0.81,0.8087968118790261,0.45913862489817303,0.056194305419921875,0.7245233058929443,ok,
talent_cls,twonorm,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,twonorm.csv,5920,1480,20,2,0.981081081081081,0.981081081081081,0.059150860640512816,0.05740833282470703,2.540987014770508,ok,
talent_cls,Credit_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Credit_c.csv,80000,20000,22,3,0.7828,0.7831168618624957,0.5236373038192367,0.9657199382781982,112.69934892654419,ok,
talent_cls,Mobile_Price_Classification,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Mobile_Price_Classification.csv,1600,400,20,4,0.9825,0.9824840386322748,0.048781053759580285,0.025519609451293945,0.677771806716919,ok,
talent_cls,allbp,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,allbp.csv,3017,755,29,3,0.976158940397351,0.9730485260190606,0.06701641873017937,0.044123172760009766,1.475778579711914,ok,
talent_cls,baseball,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,baseball.csv,1072,268,16,3,0.9440298507462687,0.9328874352931698,0.1535869457019826,0.020755529403686523,0.5119366645812988,ok,
talent_cls,drug_consumption,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,drug_consumption.csv,1507,377,12,7,0.40318302387267907,0.23169686059980046,1.50892562334749,0.017874956130981445,0.567617654800415,ok,
talent_cls,gas-drift,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,gas-drift.csv,11128,2782,128,6,0.996764917325665,0.9967623734850981,0.012840338062843615,0.6962676048278809,16.82478904724121,ok,
talent_cls,kropt,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,kropt.csv,22444,5612,6,18,0.8831076265146115,0.8829519420770797,0.3610158979427744,0.09053325653076172,28.36356520652771,ok,
talent_cls,mfeat-fourier,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-fourier.csv,1600,400,76,10,0.8075,0.8062572270695172,0.4440316140253549,0.07903027534484863,1.5811164379119873,ok,
talent_cls,microaggregation2,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,microaggregation2.csv,16000,4000,20,5,0.64,0.5843512929961708,0.9004379472900459,0.12655973434448242,7.869279623031616,ok,
talent_cls,page-blocks,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,page-blocks.csv,4378,1095,10,5,0.9771689497716894,0.9771059298367115,0.0739327524366315,0.027700185775756836,1.4398348331451416,ok,
talent_cls,shuttle,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,shuttle.csv,46400,11600,9,7,0.9997413793103448,0.999736519929705,0.0004681454957106686,0.21459436416625977,36.78808641433716,ok,
talent_cls,thyroid,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,thyroid.csv,5760,1440,21,3,0.99375,0.9936870182893803,0.014110842990229338,0.05333542823791504,2.4925661087036133,ok,
talent_cls,waveform_database_generator_version_1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,waveform_database_generator_version_1.csv,4000,1000,21,3,0.863,0.8626375799519106,0.28656518884083415,0.04254460334777832,1.7863385677337646,ok,
